Localidade,Endereco,M2,Preco,R$/M2,Latitude,Longitude,Tipo,Quarto,Banheiro,Vaga
"Apartamento para comprar com 309 m², 3 quartos, 4 banheiros, 3 vagas em Bom Retiro, Blumenau",Rua Gertrud Gross Hering,309.0,1511485.0,4891.537216828479,-26.9264656,-49.0690072,Apartamento,3,4,3
"Casa de condomínio para comprar com 75 m², 2 quartos, 3 banheiros, 2 vagas em Velha Central, Blumenau",Rua Governador Jorge Lacerda,75.0,550000.0,7333.333333333333,-26.9245305,-49.1024683,Casa,2,3,2
"Lote/Terreno para comprar com 439 m² em Progresso, Blumenau",Rua Cerro Azul,439.0,84890.0,193.37129840546697,-26.9995447,-49.1044621,Lote/Terreno,0,0,0
"Apartamento para comprar com 75 m², 3 quartos, 2 banheiros, 2 vagas em Velha, Blumenau",Rua General Osório,75.0,630000.0,8400.0,-26.9143717,-49.1098885,Apartamento,3,2,2
"Lote/Terreno para comprar com 225 m² em Glória, Blumenau",Rua da Glória,225.0,269310.0,1196.9333333333334,-26.9640279,-49.0622424,Lote/Terreno,0,0,0
"Apartamento para comprar com 56 m², 2 quartos, 2 banheiros, 1 vaga em Vorstadt, Blumenau",Rua Antônio Treis,56.0,396000.0,7071.428571428572,-26.9073233,-49.0330988,Apartamento,2,2,1
"Apartamento para comprar com 254 m², 3 quartos, 5 banheiros, 3 vagas em Ponta Aguda, Blumenau",Rua Paraguay,254.0,2490000.0,9803.149606299212,-26.915765,-49.0633072,Apartamento,3,5,3
"Apartamento para comprar com 27 m², 1 quarto, 1 banheiro, 1 vaga em Velha, Blumenau",,27.0,390000.0,14444.444444444443,-27.0797576,-48.9100801,Apartamento,1,1,1
"Apartamento para comprar com 102 m², 3 quartos, 4 banheiros, 2 vagas em Itoupava Seca, Blumenau",,102.0,780000.0,7647.058823529412,-27.0797576,-48.9100801,Apartamento,3,4,2
"Apartamento para comprar com 129 m², 2 quartos, 3 banheiros, 2 vagas em Itoupava Seca, Blumenau",Rua Iguaçu,129.0,590000.0,4573.643410852713,-26.8997534,-49.0786942,Apartamento,2,3,2
"Casa para comprar com 88 m², 2 quartos, 2 banheiros, 5 vagas em Passo Manso, Blumenau",Rua das Oliveiras,88.0,530000.0,6022.727272727273,-26.9063208,-49.1431326,Casa,2,2,5
"Apartamento para comprar com 103 m², 3 quartos, 4 banheiros, 2 vagas em Itoupava Seca, Blumenau",,103.0,800000.0,7766.990291262135,-27.0797576,-48.9100801,Apartamento,3,4,2
"Apartamento para comprar com 56 m², 2 quartos, 1 banheiro, 1 vaga em Salto do Norte, Blumenau",,56.0,280000.0,5000.0,-27.0797576,-48.9100801,Apartamento,2,1,1
"Lote/Terreno para comprar com 529 m² em Itoupava Norte, Blumenau",Rua Primeiro de Maio,529.0,800000.0,1512.2873345935727,-26.8881088,-49.0769869,Lote/Terreno,0,0,0
"Casa para comprar com 279 m², 3 quartos, 4 banheiros, 4 vagas em Velha, Blumenau",Rua São Dimas,279.0,1530000.0,5483.870967741936,-26.9271788,-49.1115085,Casa,3,4,4
"Apartamento para comprar com 100 m², 3 quartos, 2 banheiros, 2 vagas em Itoupava Central, Blumenau",,100.0,680000.0,6800.0,-27.0797576,-48.9100801,Apartamento,3,2,2
"Apartamento para comprar com 76 m², 3 quartos, 2 banheiros, 2 vagas em Velha, Blumenau",Rua General Osório,76.0,750000.0,9868.421052631578,-26.9143717,-49.1098885,Apartamento,3,2,2
"Apartamento para comprar com 82 m², 2 quartos, 3 banheiros, 2 vagas em Victor Konder, Blumenau",Rua Heinrich Hosang,82.0,1275000.0,15548.780487804876,-26.9105521,-49.0800114,Apartamento,2,3,2
"Apartamento para comprar com 75 m², 2 quartos, 3 banheiros, 1 vaga em Velha, Blumenau",Rua Felipe Schmidt,75.0,530000.0,7066.666666666667,-26.9172427,-49.0898557,Apartamento,2,3,1
"Casa para comprar com 97 m², 2 quartos, 2 banheiros, 2 vagas em Itoupava Norte, Blumenau",,97.0,570000.0,5876.288659793814,-27.0797576,-48.9100801,Casa,2,2,2
"Casa para comprar com 220 m², 3 quartos, 3 banheiros, 2 vagas em Escola Agrícola, Blumenau",,220.0,780000.0,3545.454545454545,-27.0797576,-48.9100801,Casa,3,3,2
"Lote/Terreno para comprar com 435 m² em Itoupava Seca, Blumenau",Rua Udo Wachholz,435.0,350000.0,804.5977011494252,-26.8951547,-49.0897062,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 570 m² em Salto do Norte, Blumenau",Rua Cinco de Outubro,570.0,420000.0,736.8421052631579,-26.869745,-49.0902772,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 5379 m² em Badenfurt, Blumenau",Rua Werner Duwe,5379.0,850000.0,158.02193716304146,-26.8635757,-49.1527825,Lote/Terreno,0,0,0
"Apartamento para comprar com 103 m², 3 quartos, 3 banheiros, 2 vagas em Velha, Blumenau",Rua Olavo Bilac,103.0,950000.0,9223.300970873786,-26.9238079,-49.0969737,Apartamento,3,3,2
"Apartamento para comprar com 80 m², 1 quarto, 1 banheiro, 1 vaga em Itoupava Norte, Blumenau",Rua São Jerônimo,80.0,212000.0,2650.0,-26.8919094,-49.0743806,Apartamento,1,1,1
"Lote/Terreno para comprar com 490 m² em Ponta Aguda, Blumenau",Rua Silvano Cândido da Silva Sênior,490.0,450000.0,918.3673469387757,-26.9067767,-49.024969,Lote/Terreno,0,0,0
"Apartamento para comprar com 47 m², 2 quartos, 1 banheiro, 1 vaga em Água Verde, Blumenau",,47.0,265000.0,5638.297872340426,-27.0797576,-48.9100801,Apartamento,2,1,1
"Lote/Terreno para comprar com 674 m² em Água Verde, Blumenau",Rua Johann Ohf,674.0,360000.0,534.1246290801187,-26.9127708,-49.1334845,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 294 m² em Itoupava Norte, Blumenau",Rua Primeiro de Maio,294.0,790000.0,2687.074829931973,-26.8881088,-49.0769869,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 264 m² em Velha Central, Blumenau",,264.0,225000.0,852.2727272727273,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Casa para comprar com 99 m², 2 quartos, 4 banheiros, 2 vagas em Água Verde, Blumenau",Rua Apolônia Von Buettner,99.0,548000.0,5535.353535353535,-26.9085078,-49.0960613,Casa,2,4,2
"Casa para comprar com 200 m², 3 quartos, 3 banheiros, 2 vagas em Velha Central, Blumenau",Rua Emília Zucco,200.0,1000000.0,5000.0,-26.9286402,-49.1235276,Casa,3,3,2
"Apartamento para comprar com 127 m², 2 quartos, 2 banheiros, 2 vagas em Itoupava Seca, Blumenau",Rua São Paulo,127.0,774953.0,6101.992125984252,-26.895011,-49.0806485,Apartamento,2,2,2
"Apartamento para comprar com 110 m², 3 quartos, 4 banheiros, 2 vagas em Velha, Blumenau",Rua Gustavo Budag,110.0,680000.0,6181.818181818182,-26.9181257,-49.0961406,Apartamento,3,4,2
"Apartamento para comprar com 126 m², 3 quartos, 4 banheiros, 2 vagas em Vila Nova, Blumenau",Rua Felipe Camarão,126.0,899000.0,7134.920634920635,-26.9008117,-49.0895196,Apartamento,3,4,2
"Apartamento para comprar com 27 m², 1 quarto, 1 banheiro, 1 vaga em Velha, Blumenau",,27.0,390000.0,14444.444444444443,-27.0797576,-48.9100801,Apartamento,1,1,1
"Sobrado para comprar com 115 m², 3 quartos, 3 banheiros, 2 vagas em Fortaleza Alta, Blumenau",,115.0,560000.0,4869.565217391304,-27.0797576,-48.9100801,Sobrado,3,3,2
"Casa para comprar com 135 m², 3 quartos, 2 banheiros, 3 vagas em Passo Manso, Blumenau",,135.0,790000.0,5851.851851851852,-27.0797576,-48.9100801,Casa,3,2,3
"Lote/Terreno para comprar com 275 m² em Salto do Norte, Blumenau",Rua Doutor Pedro Zimmermann,275.0,125000.0,454.54545454545456,-26.859167,-49.0860416,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 989 m² em Fortaleza, Blumenau",Rua Primavera,989.0,1119000.0,1131.4459049544994,-26.8740149,-49.0605592,Lote/Terreno,0,0,0
"Apartamento para comprar com 88 m², 3 quartos, 2 banheiros, 2 vagas em Vila Nova, Blumenau",Rua Joinville,88.0,590000.0,6704.545454545455,-26.908409,-49.082358,Apartamento,3,2,2
"Lote/Terreno para comprar com 245 m² em Velha Central, Blumenau",Rua Carl Kaun,245.0,250000.0,1020.408163265306,-26.9370036,-49.1505769,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 1005 m² em Itoupavazinha, Blumenau",,1005.0,250000.0,248.75621890547265,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Casa para comprar com 105 m², 3 quartos, 3 banheiros, 2 vagas em Água Verde, Blumenau",Rua Sabiá,105.0,599000.0,5704.761904761905,-26.9117663,-49.1085248,Casa,3,3,2
"Casa para comprar com 86 m², 2 quartos, 3 banheiros, 2 vagas em Escola Agrícola, Blumenau",Rua Netuno,86.0,490000.0,5697.674418604651,-26.9073576,-49.104303,Casa,2,3,2
"Lote/Terreno para comprar com 375 m² em Ponta Aguda, Blumenau",Rua Silvano Cândido da Silva Sênior,375.0,375000.0,1000.0,-26.9067767,-49.024969,Lote/Terreno,0,0,0
"Casa para comprar com 304 m², 5 quartos, 4 banheiros, 4 vagas em Itoupava Central, Blumenau",,304.0,900000.0,2960.5263157894738,-27.0797576,-48.9100801,Casa,5,4,4
"Lote/Terreno para comprar com 216 m² em Água Verde, Blumenau",Rua Otto Wagner,216.0,190000.0,879.6296296296297,-26.91127,-49.127068,Lote/Terreno,0,0,0
"Casa para comprar com 156 m², 3 quartos, 3 banheiros, 4 vagas em Itoupava Norte, Blumenau",Rua Boaventura Amorim,156.0,1250000.0,8012.820512820513,-26.8862648,-49.0798729,Casa,3,3,4
"Apartamento para comprar com 171 m², 3 quartos, 1 banheiro, 3 vagas em Itoupava Norte, Blumenau",,171.0,1399000.0,8181.286549707603,-27.0797576,-48.9100801,Apartamento,3,1,3
"Sala/Conjunto para comprar com 42 m², 1 banheiro em Vila Formosa, Blumenau",Rua Hermann Huscher,42.0,330000.0,7857.142857142857,-26.9366946,-49.0694576,Sala/Conjunto,0,1,0
"Apartamento para comprar com 80 m², 2 quartos, 3 banheiros, 2 vagas em Vila Nova, Blumenau",Rua Joinville,80.0,770000.0,9625.0,-26.908409,-49.082358,Apartamento,2,3,2
"Casa para comprar com 560 m², 7 quartos, 7 banheiros, 2 vagas em Itoupava Seca, Blumenau",Rua Pará,560.0,850000.0,1517.857142857143,-26.8948582,-49.0863487,Casa,7,7,2
"Apartamento para comprar com 125 m², 3 quartos, 4 banheiros, 2 vagas em Vila Nova, Blumenau",,125.0,1225000.0,9800.0,-27.0797576,-48.9100801,Apartamento,3,4,2
"Sala/Conjunto para comprar com 42 m² em Garcia, Blumenau",Rua Prefeito Frederico Busch Júnior,42.0,345000.0,8214.285714285714,-26.9288382,-49.0563716,Sala/Conjunto,0,0,0
"Casa para comprar com 259 m², 5 quartos, 4 banheiros, 3 vagas em Itoupava Norte, Blumenau",,259.0,800000.0,3088.803088803089,-27.0797576,-48.9100801,Casa,5,4,3
"Casa para comprar com 251 m², 3 quartos, 3 banheiros, 4 vagas em Escola Agrícola, Blumenau",,251.0,1300000.0,5179.282868525896,-27.0797576,-48.9100801,Casa,3,3,4
"Apartamento para comprar com 87-89 m², 2 quartos, 2 banheiros, 2 vagas em Velha, Blumenau",Rua Olavo Bilac,89.0,800000.0,8988.76404494382,-26.9238079,-49.0969737,Apartamento,2,2,2
"Apartamento para comprar com 77 m², 2 quartos, 2 banheiros, 2 vagas em Velha, Blumenau",,77.0,690000.0,8961.038961038961,-27.0797576,-48.9100801,Apartamento,2,2,2
"Sala/Conjunto para comprar com 45 m², 1 banheiro, 2 vagas em Centro, Blumenau",Rua Alwin Schrader,45.0,340000.0,7555.555555555556,-26.9232075,-49.0544767,Sala/Conjunto,0,1,2
"Apartamento para comprar com 140 m², 3 quartos, 2 banheiros, 2 vagas em Velha, Blumenau",Rua João Pessoa,140.0,550000.0,3928.571428571429,-26.9240294,-49.1020425,Apartamento,3,2,2
"Apartamento para comprar com 172 m², 3 quartos, 4 banheiros, 4 vagas em Vila Formosa, Blumenau",Rua Hermann Huscher,172.0,1400000.0,8139.53488372093,-26.9366946,-49.0694576,Apartamento,3,4,4
"Apartamento para comprar com 56 m², 2 quartos, 2 banheiros, 1 vaga em Vorstadt, Blumenau",Rua Antônio Treis,56.0,392000.0,7000.0,-26.9073233,-49.0330988,Apartamento,2,2,1
"Apartamento para comprar com 138 m², 3 quartos, 3 banheiros, 3 vagas em Vila Nova, Blumenau",Rua Prudente de Moraes,138.0,1790000.0,12971.014492753624,-26.9046424,-49.0892962,Apartamento,3,3,3
"Casa de condomínio para comprar com 85 m², 2 quartos, 3 banheiros, 3 vagas em Tribess, Blumenau",Rua G Fahrenheit,85.0,439000.0,5164.705882352941,,,Casa,2,3,3
"Casa para comprar com 63 m², 2 quartos, 2 banheiros, 1 vaga em Escola Agrícola, Blumenau",,63.0,350000.0,5555.555555555556,-27.0797576,-48.9100801,Casa,2,2,1
"Apartamento para comprar com 319 m², 4 quartos, 4 banheiros, 3 vagas em Jardim Blumenau, Blumenau",Rua Frederico Guilherme Busch,319.0,2798000.0,8771.15987460815,-26.9283177,-49.0630777,Apartamento,4,4,3
"Lote/Terreno para comprar com 245 m² em Vila Nova, Blumenau",Rua Joinville,245.0,695000.0,2836.734693877551,-26.908409,-49.082358,Lote/Terreno,0,0,0
"Imóvel comercial para comprar com 545 m², 6 quartos, 6 banheiros, 7 vagas em Velha Central, Blumenau",,545.0,1350000.0,2477.064220183486,-27.0797576,-48.9100801,Imóvel,6,6,7
"Lote/Terreno para comprar com 3347 m² em Salto Weissbach, Blumenau",Rua Bahia,3347.0,1500000.0,448.16253361219,-26.9006639,-49.1441904,Lote/Terreno,0,0,0
"Apartamento para comprar com 79 m², 2 quartos, 2 banheiros, 1 vaga em Vila Nova, Blumenau",Rua Felipe Camarão,79.0,575000.0,7278.481012658228,-26.9008117,-49.0895196,Apartamento,2,2,1
"Lote/Terreno para comprar com 490 m² em Ponta Aguda, Blumenau",Rua Silvano Cândido da Silva Sênior,490.0,450000.0,918.3673469387757,-26.9067767,-49.024969,Lote/Terreno,0,0,0
"Sala/Conjunto para comprar com 45 m², 1 banheiro, 3 vagas em Centro, Blumenau",Rua Alwin Schrader,45.0,340000.0,7555.555555555556,-26.9232075,-49.0544767,Sala/Conjunto,0,1,3
"Apartamento para comprar com 74 m², 2 quartos, 1 banheiro, 2 vagas em Itoupavazinha, Blumenau",,74.0,270000.0,3648.6486486486488,-27.0797576,-48.9100801,Apartamento,2,1,2
"Casa para comprar com 95-97 m², 2 quartos, 1 banheiro, 2 vagas em Água Verde, Blumenau",Rua Gustavo Poepper,97.0,650000.0,6701.030927835051,-26.9123442,-49.1053608,Casa,2,1,2
"Lote/Terreno para comprar com 800 m² em Escola Agrícola, Blumenau",Rua Peter Thomsem,800.0,470000.0,587.5,,,Lote/Terreno,0,0,0
"Sobrado para comprar com 144 m², 3 quartos, 3 banheiros, 1 vaga em Água Verde, Blumenau",,144.0,760000.0,5277.777777777777,-27.0797576,-48.9100801,Sobrado,3,3,1
"Casa para comprar com 165 m², 3 quartos, 2 banheiros, 4 vagas em Salto Weissbach, Blumenau",,165.0,590000.0,3575.757575757576,-27.0797576,-48.9100801,Casa,3,2,4
"Apartamento para comprar com 52 m², 2 quartos, 2 banheiros, 1 vaga em Vorstadt, Blumenau",,52.0,400000.0,7692.307692307692,-27.0797576,-48.9100801,Apartamento,2,2,1
"Apartamento para comprar com 83-84 m², 2 quartos, 2 banheiros, 1 vaga em Vila Nova, Blumenau",Rua Almirante Tamandaré,84.0,824000.0,9809.52380952381,-26.9109498,-49.0825827,Apartamento,2,2,1
"Lote/Terreno para comprar com 386 m² em Ponta Aguda, Blumenau",Rua Silvano Cândido da Silva Sênior,386.0,315000.0,816.0621761658031,-26.9067767,-49.024969,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 2063 m² em Boa Vista, Blumenau",Rua Henrique Watson,2063.0,1800000.0,872.515753756665,-26.8991615,-49.0647297,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 220 m² em Fortaleza, Blumenau",,220.0,249900.0,1135.909090909091,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Apartamento para comprar com 118 m², 2 quartos, 3 banheiros, 3 vagas em Jardim Blumenau, Blumenau",Rua Frederico Guilherme Busch,118.0,1150000.0,9745.762711864409,-26.9283177,-49.0630777,Apartamento,2,3,3
"Apartamento para comprar com 86 m², 2 quartos, 2 banheiros em Do Salto, Blumenau",Rua Luiz Abry,86.0,380000.0,4418.604651162791,-26.8878767,-49.1074327,Apartamento,2,2,0
"Apartamento para comprar com 182-185 m², 3 quartos, 3 banheiros, 3 vagas em Victor Konder, Blumenau",Rua Victor Konder,185.0,2000000.0,10810.81081081081,-26.9096961,-49.074207,Apartamento,3,3,3
"Casa de condomínio para comprar com 80 m², 2 quartos, 2 banheiros, 2 vagas em Passo Manso, Blumenau",,80.0,450000.0,5625.0,-27.0797576,-48.9100801,Casa,2,2,2
"Casa para comprar com 149 m², 3 quartos, 2 banheiros, 2 vagas em Água Verde, Blumenau",Rua Apolônia Von Buettner,149.0,690000.0,4630.872483221477,-26.9085078,-49.0960613,Casa,3,2,2
"Lote/Terreno para comprar com 566 m² em Ponta Aguda, Blumenau",,566.0,420000.0,742.0494699646644,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Apartamento para comprar com 73 m², 2 quartos, 2 banheiros, 1 vaga em Fortaleza, Blumenau",,73.0,640000.0,8767.123287671233,-27.0797576,-48.9100801,Apartamento,2,2,1
"Apartamento para comprar com 46 m², 2 quartos, 1 banheiro, 1 vaga em Salto Weissbach, Blumenau",,46.0,245000.0,5326.086956521739,-27.0797576,-48.9100801,Apartamento,2,1,1
"Lote/Terreno para comprar com 450 m² em Salto Weissbach, Blumenau",,450.0,200000.0,444.44444444444446,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Casa para comprar com 230 m², 3 quartos, 2 banheiros, 3 vagas em Passo Manso, Blumenau",Rua José Bagatolli,230.0,850000.0,3695.652173913044,,,Casa,3,2,3
"Lote/Terreno para comprar com 300 m² em Itoupavazinha, Blumenau",,300.0,220000.0,733.3333333333334,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Casa para comprar com 134 m², 2 quartos, 2 banheiros, 2 vagas em Fidélis, Blumenau",Rua Mara Aparecida Freitas,134.0,470000.0,3507.4626865671644,-26.8494617,-49.0743789,Casa,2,2,2
"Apartamento para comprar com 254 m², 3 quartos, 5 banheiros, 3 vagas em Ponta Aguda, Blumenau",Rua Paraguay,254.0,2490000.0,9803.149606299212,-26.915765,-49.0633072,Apartamento,3,5,3
"Lote/Terreno para comprar com 450 m² em Ponta Aguda, Blumenau",Rua Silvano Cândido da Silva Sênior,450.0,380000.0,844.4444444444445,-26.9067767,-49.024969,Lote/Terreno,0,0,0
"Apartamento para comprar com 65 m², 2 quartos, 2 banheiros em Itoupava Seca, Blumenau",Rua Teresópolis,65.0,510000.0,7846.153846153846,-26.9038298,-49.0804466,Apartamento,2,2,0
"Apartamento para comprar com 72 m², 2 quartos, 2 banheiros, 2 vagas em Fortaleza, Blumenau",Rua Leopoldo Keunecke,72.0,439000.0,6097.222222222223,-26.8743691,-49.0654821,Apartamento,2,2,2
"Apartamento para comprar com 76 m², 2 quartos, 3 banheiros, 2 vagas em Velha, Blumenau",Rua Colombo,76.0,690000.0,9078.947368421052,-26.9174156,-49.0911519,Apartamento,2,3,2
"Sobrado para comprar com 122 m², 3 quartos, 3 banheiros, 2 vagas em Itoupava Norte, Blumenau",,122.0,520000.0,4262.295081967213,-27.0797576,-48.9100801,Sobrado,3,3,2
"Casa para comprar com 75 m², 2 quartos, 3 banheiros, 2 vagas em Velha Central, Blumenau",Rua Governador Jorge Lacerda,75.0,550000.0,7333.333333333333,-26.9245305,-49.1024683,Casa,2,3,2
"Apartamento para comprar com 106 m², 3 quartos, 3 banheiros, 2 vagas em Velha, Blumenau",Rua Colombo,106.0,1000000.0,9433.962264150943,-26.9174156,-49.0911519,Apartamento,3,3,2
"Apartamento para comprar com 169 m², 3 quartos, 5 banheiros, 2 vagas em Jardim Blumenau, Blumenau",Rua Coronel Vidal Ramos,169.0,1800000.0,10650.887573964495,-26.9257877,-49.0629944,Apartamento,3,5,2
"Apartamento para comprar com 152 m², 3 quartos, 4 banheiros, 2 vagas em Victor Konder, Blumenau",Rua Timbó,152.0,1350000.0,8881.578947368422,-26.909156,-49.0756143,Apartamento,3,4,2
"Lote/Terreno para comprar com 3467 m² em Ponta Aguda, Blumenau",Rua República Argentina,3467.0,1600000.0,461.49408710700897,-26.9128134,-49.058704,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 365 m² em Velha, Blumenau",Rua Araras,365.0,330000.0,904.109589041096,-26.9239004,-49.0916836,Lote/Terreno,0,0,0
"Casa para comprar com 836 m², 5 quartos, 7 banheiros, 6 vagas em Jardim Blumenau, Blumenau",,836.0,2700000.0,3229.665071770335,-27.0797576,-48.9100801,Casa,5,7,6
"Lote/Terreno para comprar com 262 m² em Itoupava Central, Blumenau",Rua Rudolfo Walter,262.0,195000.0,744.2748091603054,-26.8085709,-49.0999448,Lote/Terreno,0,0,0
"Sala/Conjunto para comprar com 36 m², 1 banheiro, 1 vaga em Garcia, Blumenau",Rua Prefeito Frederico Busch Júnior,36.0,345000.0,9583.333333333334,-26.9288382,-49.0563716,Sala/Conjunto,0,1,1
"Apartamento para comprar com 110 m², 3 quartos, 3 banheiros, 1 vaga em Água Verde, Blumenau",,110.0,849000.0,7718.181818181818,-27.0797576,-48.9100801,Apartamento,3,3,1
"Lote/Terreno para comprar com 1300 m² em Escola Agrícola, Blumenau",,1300.0,750000.0,576.9230769230769,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 420 m² em Ponta Aguda, Blumenau",Rua Silvano Cândido da Silva Sênior,420.0,380000.0,904.7619047619048,-26.9067767,-49.024969,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 1469 m² em Escola Agrícola, Blumenau",Rua Laura Deschamps,1469.0,790000.0,537.7808032675289,-26.9097587,-49.1037565,Lote/Terreno,0,0,0
"Apartamento para comprar com 120 m², 2 quartos, 3 banheiros, 2 vagas em Itoupava Norte, Blumenau",Rua Siderópolis,120.0,700000.0,5833.333333333333,-26.879532,-49.0835599,Apartamento,2,3,2
"Lote/Terreno para comprar com 1261 m² em Escola Agrícola, Blumenau",,1261.0,550000.0,436.1617763679619,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 396 m² em Ponta Aguda, Blumenau",Rua Silvano Cândido da Silva Sênior,396.0,297000.0,750.0,-26.9067767,-49.024969,Lote/Terreno,0,0,0
"Apartamento para comprar com 112 m², 3 quartos, 2 banheiros, 2 vagas em Velha, Blumenau",Rua João Pessoa,112.0,825000.0,7366.071428571428,-26.9240294,-49.1020425,Apartamento,3,2,2
"Sala/Conjunto para comprar com 62 m², 1 banheiro, 1 vaga em Vila Formosa, Blumenau",Rua Hermann Huscher,62.0,395000.0,6370.967741935484,-26.9366946,-49.0694576,Sala/Conjunto,0,1,1
"Apartamento para comprar com 92 m², 3 quartos, 2 banheiros, 2 vagas em Vila Nova, Blumenau",Rua Prudente de Moraes,92.0,550000.0,5978.260869565217,-26.9046424,-49.0892962,Apartamento,3,2,2
